id,naslov,izvor,url,datum,rubrika,datum_scrape,labela
sportklub_c97dd0c3b2,"Serena se vraća, a Koko i Mboko su oduševljene",sportklub,https://sportklub.n1info.rs/tenis/roland-garros/serena-se-vraca-a-koko-i-mboko-su-odusevljene/,2026-05-29,Roland Garros,2026-06-15,
sportklub_65a05fb9c6,"Apel za spas Partizana: Ne priznajemo Skupštinu, novi izbori!",sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/apel-za-spas-partizana-ne-priznajemo-skupstinu-novi-izbori/,2026-05-29,Superliga Srbije,2026-06-15,
sportklub_3525773dd0,"Matijašević: Igrači koje Čukarički proda, 70 posto njih igra",sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/matijasevic-igraci-koje-cukaricki-proda-70-posto-njih-igra/,2026-05-29,Superliga Srbije,2026-06-15,
sportklub_81c3ca3be2,Zverev o šansama za titulu na RG: Ne zaboravite Novaka,sportklub,https://sportklub.n1info.rs/tenis/roland-garros/zverev-o-sansama-za-titulu-na-rg-ne-zaboravite-novaka/,2026-05-29,Roland Garros,2026-06-15,
sportklub_098295fa24,"Šesti dan: Maratoni i trileri, Pariz će stvoriti novog šampiona!",sportklub,https://sportklub.n1info.rs/tenis/roland-garros/uzivo-roland-garros-tenis-uzivo-livestream-novak-djokovic-joao-fonseca-aleksandra-krunic-sport-klub/,2026-05-29,Roland Garros,2026-06-15,
sportklub_0d6782ff52,Najopasnija trka na svetu odnela 271. žrtvu!,sportklub,https://sportklub.n1info.rs/automoto/ostala-takmicenja/najopasnija-trka-na-svetu-isle-of-man-tt-odnela-271-zrtvu/,2026-05-29,automoto vesti,2026-06-15,
sportklub_1c510544c0,Fudbaler Novog Zelanda stekao veliku slavu na društvenim mrežama,sportklub,https://sportklub.n1info.rs/fudbal/fifa-world-cup/fudbaler-novog-zelanda-stekao-veliku-slavu-na-drustvenim-mrezama/,2026-05-29,SP u fudbalu,2026-06-15,
sportklub_71249afbd3,Definitivno: Mesi igra svoje šesto svetsko prvenstvo,sportklub,https://sportklub.n1info.rs/fudbal/fifa-world-cup/lionel-messi-argentina-spisak-za-fifa-world-cup-2026/,2026-05-29,SP u fudbalu,2026-06-15,
sportklub_e756f205a4,"Florentino Peres: Treba nam dobar trener, Murinjo je vrlo dobar",sportklub,https://sportklub.n1info.rs/fudbal/primera/florentino-perez-jose-mourinho-real-madrid-sport-klub/,2026-05-29,Primera,2026-06-15,
sportklub_47c60742db,Anđelija Stevanović osvojila zlato na Svetskom kupu,sportklub,https://sportklub.n1info.rs/ostali-sportovi/ostali-sportovi-ostalo/streljastvo-andjelija-stevanovic-osvojila-zlato-na-svetskom-kupu/,2026-05-29,Ostali sportovi - Ostalo,2026-06-15,
sportklub_49a4edaefc,Priča za večnost: Kako je stvoren najveći Zvezdin tim,sportklub,https://sportklub.n1info.rs/fudbal/champions-league/kako-je-stvoren-najveci-zvezdin-tim-1991-bari-sampioni-evrope/,2026-05-29,Champions League,2026-06-15,
sportklub_9d5fc61e17,Nik i Džoi Bosa zajedno u SF? Trenutno više razmišlja o golfu,sportklub,https://sportklub.n1info.rs/ostali-sportovi/nfl/nick-bosa-joey-bosa-zajedno-u-san-francisco-49ers-nfl-sport-klub/,2026-05-29,NFL,2026-06-15,
sportklub_fd606a9877,"Andrej Barna kao furija, velika pobeda u Kanu",sportklub,https://sportklub.n1info.rs/plivanje/plivanje-andrej-barna-pobedio-u-kanu-na-50-slobodno-2157/,2026-05-29,Plivanje,2026-06-15,
sportklub_57d5b1cac4,Serena zakazala prvi turnir posle četiri godine,sportklub,https://sportklub.n1info.rs/tenis/wta/serena-zakazala-prvi-turnir-posle-cetiri-godine/,2026-05-29,WTA,2026-06-15,
sportklub_65cac2fa47,"Pala kvota da Novak osvaja RG, ali kladionice favorizuju Zvereva",sportklub,https://sportklub.n1info.rs/tenis/roland-garros/novak-djokovic-zverev-kvote-roland-garros-rolan-garos/,2026-05-29,Roland Garros,2026-06-15,
sportklub_89571f33fb,"Majstorica odlučuje: Serija 20:0, Vembi blistao, MVP nestao!",sportklub,https://sportklub.n1info.rs/kosarka/nba/san-antonio-oklahoma-nba-finale-zapada-wembanyama-shai-gilgeous-alexander/,2026-05-29,NBA,2026-06-15,
sportklub_4491dfa6b6,Šampioni Evrope – zauvek!,sportklub,https://sportklub.n1info.rs/fudbal/champions-league/crvena-zvezda-sampion-evrope-secanje-35-godina/,2026-05-29,Champions League,2026-06-15,
sportklub_151f0bc40b,"Torense osvojio Kup, igraće u Ligi Evrope, ali ostaje drugoligaš!",sportklub,https://sportklub.n1info.rs/fudbal/portugal/torense-osvojio-kup-igrace-u-ligi-evrope-ali-ostaje-drugoligas/,2026-05-29,Portugal,2026-06-15,
sportklub_02440170f5,Adam Silver odbrojao: 3-2-1… Nema više tankovanja!,sportklub,https://sportklub.n1info.rs/kosarka/nba/nba-draft-lottery-lutrija-2026-3-2-1-tanking-tankovanje/,2026-05-29,NBA,2026-06-15,
sportklub_13a3b4f490,"Dodela Zlatne lopte u Londonu, da li će pripasti Kejnu?",sportklub,https://sportklub.n1info.rs/fudbal/fudbal-ostalo/dodela-zlatne-lopte-u-londonu-da-li-ce-pripasti-kejnu/,2026-05-29,fudbalske vesti,2026-06-15,
sportklub_c974fc5a08,"Pariz gori: Huligani pale i lome, policija, vodeni topovi…",sportklub,https://sportklub.n1info.rs/fudbal/champions-league/pariz-navijaci-psz-neredi-posle-finala-liga-sampiona/,2026-05-30,Champions League,2026-06-15,
sportklub_32e64d8a73,Hiter se vratio na mesto uspeha,sportklub,https://sportklub.n1info.rs/fudbal/bundesliga/adolf-hutter-eintracht-frankfurt-bundesliga/,2026-05-30,Bundesliga,2026-06-15,
sportklub_c7b8f4dd72,(VIDEO) FNC 31: Vaso Bakočević ugašen udarcem u jetru,sportklub,https://sportklub.n1info.rs/sk-fight/vaso-bakocevic-hrvoje-sep-nokaut-video/,2026-05-30,SK Fight,2026-06-15,
sportklub_affc6d5d30,PSŽ inkasirao 150.000.000 evra za evropsku titulu,sportklub,https://sportklub.n1info.rs/fudbal/champions-league/psz-inkasirao-150-000-000-evra-za-evropsku-titulu/,2026-05-30,Champions League,2026-06-15,
sportklub_4cb219ed30,Arteta: Zamislite da smo uspeli… Ništa ne može da ublaži bol,sportklub,https://sportklub.n1info.rs/fudbal/champions-league/arteta-zamislite-da-smo-uspeli-nista-ne-moze-da-ublazi-bol/,2026-05-30,Champions League,2026-06-15,
sportklub_31d58289e9,Enrike: Ja legenda? Mene to ne zanima!,sportklub,https://sportklub.n1info.rs/fudbal/champions-league/enrike-ja-legenda-mene-to-ne-zanima/,2026-05-30,Champions League,2026-06-15,
sportklub_3ee9944dc6,Švajcarska protiv Finske u borbi za titulu šampiona planete,sportklub,https://sportklub.n1info.rs/ostali-sportovi/hokej/svajcarska-finska-u-finalu-svetskog-prvenstva-hokej-na-ledu/,2026-05-30,Hokej,2026-06-15,
sportklub_8cc721eefe,"Stivi Dži: Okrutno je, Arsenal neće imati problem da se oporavi",sportklub,https://sportklub.n1info.rs/fudbal/champions-league/stivi-dzi-okrutno-je-arsenal-nece-imati-problem-da-se-oporavi/,2026-05-30,Champions League,2026-06-15,
sportklub_58950ec355,"Alimpijević preživeo Poceka, za finale protiv Baraća!",sportklub,https://sportklub.n1info.rs/kosarka/turkey-tbl/alimpijevic-preziveo-poceka-za-finale-protiv-baraca/,2026-05-30,Turska,2026-06-15,
sportklub_86478a616d,Nije bilo dileme ko je najbolji igrač finala Lige šampiona,sportklub,https://sportklub.n1info.rs/fudbal/champions-league/vitinha-najbolji-igrac-psg-arsenal-uefa-champions-league/,2026-05-30,Champions League,2026-06-15,
sportklub_64751ceeec,Due: Zahvaljujem se gospodu i spasiocu Isusu Hristu,sportklub,https://sportklub.n1info.rs/fudbal/champions-league/due-zahvaljujem-se-gospodu-i-spasiocu-isusu-hristu/,2026-05-30,Champions League,2026-06-15,
sportklub_4d755b6e87,Mesijev telohranitelj glavni lik u pokušaju TNT da zabavi publiku,sportklub,https://sportklub.n1info.rs/fudbal/champions-league/mesijev-telohranitelj-glavni-lik-u-pokusaju-tnt-da-zabavi-publiku/,2026-05-30,Champions League,2026-06-15,
sportklub_e7874859d4,"Sukob Negucić – Janičić u hodniku Arene, morali da ih razdvoje",sportklub,https://sportklub.n1info.rs/sk-fight/stefan-negucic-milos-janicic-sukob/,2026-05-30,SK Fight,2026-06-15,
sportklub_d835ff39b8,(VIDEO) Gabrijel tragičar: Ovaj momenat je odlučio šampiona,sportklub,https://sportklub.n1info.rs/video/fudbal-video/finale-lige-sampiona-gabrijel-promasaj/,2026-05-30,Fudbal - video,2026-06-15,
sportklub_2c25608d08,Ovaj Garos je lud: Igrali su ljudi šest sati!,sportklub,https://sportklub.n1info.rs/tenis/roland-garros/ovaj-garos-je-lud-igrali-su-ljudi-sest-sati/,2026-05-30,Roland Garros,2026-06-15,
sportklub_ca6b8ea4ac,De Brujne o Konteu: Imamo drugačiju viziju fudbala,sportklub,https://sportklub.n1info.rs/fudbal/serie-a/de-brujne-o-konteu-imamo-drugaciju-viziju-fudbala/,2026-05-30,Serie A,2026-06-15,
sportklub_ecb81365fa,"Galbijati: Sve ovo je neverovatno, ostajem u Baskoniji",sportklub,https://sportklub.n1info.rs/kosarka/spanija/paolo-galbijati-trener-baskonija-acb-liga-evroliga-kosarka/,2026-05-30,ACB,2026-06-15,
sportklub_269352eb0e,"(VIDEO) Kvarachelija odrao kožu i prolio krv, PSŽ izjednačio!",sportklub,https://sportklub.n1info.rs/video/fudbal-video/arsenal-psz-dembele-gol/,2026-05-30,Fudbal - video,2026-06-15,
sportklub_4f47353cb4,VIDEO: Nikola Jokić s bratom Nemanjom slavi u Budimpešti!,sportklub,https://sportklub.n1info.rs/fudbal/champions-league/video-nikola-jokic-s-bratom-nemanjom-slavi-u-budimpesti/,2026-05-30,Champions League,2026-06-15,
sportklub_7575cac508,"Preokret Pešićevog Bajerna, Neno blistao za korak ka finalu",sportklub,https://sportklub.n1info.rs/kosarka/ostale-lige-kosarka/bajern-bon-alba-bamberg-kosarka-nemacka-plejof-polufinale/,2026-05-30,Ostale lige košarka,2026-06-15,
sportklub_701c9ffa2d,"(VIDEO) Andrej Barna drugi u Barseloni, još jedna odlična trka",sportklub,https://sportklub.n1info.rs/plivanje/andrej-barna-drugi-na-50-slobodno-mare-nostrum-barselona/,2026-05-30,Plivanje,2026-06-15,
sportklub_d0254fba3f,Arne Slot se oglasio posle otkaza u Liverpulu,sportklub,https://sportklub.n1info.rs/fudbal/premier-league/arne-slot-se-oglasio-posle-otkaza-u-liverpulu/,2026-05-30,Premier League,2026-06-15,
sportklub_fa814c8e27,Iz Kenije došao u Budimpeštu na finale LŠ jer mrzi Arsenal,sportklub,https://sportklub.n1info.rs/fudbal/champions-league/iz-kenije-dosao-u-budimpestu-na-finale-ls-jer-mrzi-arsenal/,2026-05-30,Champions League,2026-06-15,
sportklub_1005dd182c,"(VIDEO) Ko je ovo očekivao? Šesti minut, prodor Haverca i…",sportklub,https://sportklub.n1info.rs/video/fudbal-video/arsenal-psz-finale-lige-sampiona-gol/,2026-05-30,Fudbal - video,2026-06-15,
sportklub_9767620f4e,Potvrda u nedelju: Vingegoru etapa i pobeda na Điru,sportklub,https://sportklub.n1info.rs/biciklizam/potvrda-u-nedelju-vingegoru-etapa-i-pobeda-na-djiru/,2026-05-30,Biciklizam,2026-06-15,
sportklub_0388eeeec2,Muta Nikolić za SK: Ispadanje Partizana i Zvezde nije iznenađenje,sportklub,https://sportklub.n1info.rs/kosarka/srbija-kls/muta-nikolic-o-crvenoj-zvezdi-veliki-klubovi-to-ne-rade/,2026-05-30,Košarka,2026-06-15,
sportklub_abd1278c84,"(VIDEO) Kurasao vodio na Hempdenu, ali na kraju loše prošao",sportklub,https://sportklub.n1info.rs/video/fudbal-video/video-kurasao-vodio-na-hempdenu-ali-na-kraju-lose-prosao/,2026-05-30,Fudbal - video,2026-06-15,
sportklub_7b3c1e8851,I Liverpul je bio spreman: Ovo je novi menadžer „redsa“?,sportklub,https://sportklub.n1info.rs/fudbal/premier-league/andoni-iraola-novi-menadzer-liverpula/,2026-05-30,Premier League,2026-06-15,
sportklub_79b3c99622,"Nebojša Simić spustio roletnu, napada evropski trofej!",sportklub,https://sportklub.n1info.rs/rukomet/nebojsa-simic-spustio-roletnu-napada-evropski-trofej/,2026-05-30,Rukomet,2026-06-15,
sportklub_9433ae2261,Trenutna inspiracija i ostavka Gorana Jezdića,sportklub,https://sportklub.n1info.rs/vaterpolo/trenutna-inspiracija-i-ostavka-gorana-jezdica/,2026-05-30,Vaterpolo,2026-06-15,
sportklub_f1ae1fc7cb,"Atamanova poruka Olimpijakosu: Čestitam, ali mi smo šampioni",sportklub,https://sportklub.n1info.rs/kosarka/ostale-lige-kosarka/ataman-izjava-posle-paok-panatinaikos-poruka-olimpijakosu-video/,2026-05-30,Ostale lige košarka,2026-06-15,
sportklub_ac2e4d3c88,"Sabalenka rutinski protiv vrućine, publike i „Ozi“ Kasatkine",sportklub,https://sportklub.n1info.rs/tenis/wta/arina-sabalenka-darija-kasatkina-rolan-garos-3kolo-tenis/,2026-05-30,Roland Garros,2026-06-15,
sportklub_3a42e9a007,"Olimpijakos ubedljiv protiv Šakotinog AEK, za titulu protiv PAO",sportklub,https://sportklub.n1info.rs/kosarka/ostale-lige-kosarka/paok-panatinaikos-polufinale-grcka-kosarka-plejof-2mec/,2026-05-30,Ostale lige košarka,2026-06-15,
sportklub_75c32e4076,"E, zato je veliki: Anćeloti saopštio odluku o povređenom Nejmaru",sportklub,https://sportklub.n1info.rs/fudbal/fifa-world-cup/anceloti-vodi-povredjenog-nejmara-na-fifa-svetsko-prvenstvo/,2026-05-30,SP u fudbalu,2026-06-15,
sportklub_6eef768145,Nije im poslednji krug: Monca se vratila u Seriju A,sportklub,https://sportklub.n1info.rs/fudbal/serie-a/nije-im-poslednji-krug-monca-se-vratila-u-seriji-a/,2026-05-30,Serie A,2026-06-15,
sportklub_bc77c37704,"Fonseka: Rodžerov sam fan, ali znam da je Novak GOAT",sportklub,https://sportklub.n1info.rs/tenis/roland-garros/fonseka-rodzerov-sam-fan-ali-znam-da-je-novak-goat/,2026-05-30,Roland Garros,2026-06-15,
sportklub_a9153efb10,Jasna poruka Apriliji: Dominacija Fernandesa u sprintu u Muđelu,sportklub,https://sportklub.n1info.rs/automoto/motogp/moto-gp-italy-mugello-sprint-fernandez-martin-di-giannantonio-video/,2026-05-30,Moto GP,2026-06-15,
sportklub_ab7cc1ddd8,Renoviranje: Novi Beograd se rastao sa sedmoricom vaterpolista,sportklub,https://sportklub.n1info.rs/vaterpolo/renoviranje-novi-beograd-se-rastao-sa-sedmoricom-vaterpolista/,2026-05-30,Vaterpolo,2026-06-15,
sportklub_bd4ea923c2,Rusi pišu: Blagojević napušta Partizan?,sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/rusi-pisu-blagojevic-napusta-partizan/,2026-05-30,Superliga Srbije,2026-06-15,
sportklub_cd50d6f265,Kapiten Njukasla na novoj misiji: Vukovi ciljaju povratak u PL,sportklub,https://sportklub.n1info.rs/fudbal/premier-league/kiran-tripije-transfer-njukasl-vulverhempton-prelazni-rok-2026/,2026-05-30,Premier League,2026-06-15,
sportklub_204989d8de,(VIDEO) Dinastija PSŽ vlada Evropom!,sportklub,https://sportklub.n1info.rs/fudbal/champions-league/arsenal-psz-dan-finala-lige-sampiona-uzivo/,2026-05-30,Champions League,2026-06-15,
sportklub_1e263da716,"(VIDEO) Bolan udarac u prepone, Mudaercijev rival povraćao",sportklub,https://sportklub.n1info.rs/sk-fight/su-mudaerji-alex-perez-ufc-macau-udarac-u-prepone/,2026-05-30,SK Fight,2026-06-15,
sportklub_b5363ee0ff,Čekamo Vimbldon: Pokazaće Đoković da nije za penziju,sportklub,https://sportklub.n1info.rs/tenis/roland-garros/cekamo-vimbldon-pokazace-djokovic-da-nije-za-penziju/,2026-05-30,Roland Garros,2026-06-15,
sportklub_ec51b72cb2,Rodik: Đoković će biti bolji na Vimbldonu,sportklub,https://sportklub.n1info.rs/tenis/roland-garros/rodik-djokovic-ce-biti-bolji-na-vimbldonu/,2026-05-30,Roland Garros,2026-06-15,
sportklub_d74300364b,Gonsales u poslednji čas preoteo Salaču pol u Muđelu,sportklub,https://sportklub.n1info.rs/automoto/motogp/moto2-italy-mugello-qualifying-gonzalez-salac-escrig-video/,2026-05-30,Moto GP,2026-06-15,
sportklub_854bd2e7fd,Dončić o Evroligi i NBA Evropa: Nadam se uspešnoj saradnji,sportklub,https://sportklub.n1info.rs/kosarka/nba/luka-doncic-evroliga-nba-evropa-gazeta-delo-sport-intervju/,2026-05-30,Euroleague,2026-06-15,
sportklub_6f03d0e43a,Beceki kacigom odao počast Aleksu Zanardiju,sportklub,https://sportklub.n1info.rs/automoto/motogp/motogp-italy-mugello-marco-bezzecchi-alex-zanardi-tribute-helmet/,2026-05-30,Moto GP,2026-06-15,
sportklub_b34f5293d8,Naomi Osaka eliminisala Ivu Jović posle tri sata,sportklub,https://sportklub.n1info.rs/tenis/roland-garros/iva-jovic-naomi-osaka-roland-garros/,2026-05-30,Roland Garros,2026-06-15,
sportklub_869021d2f7,Golac za SK: Svi oni se rugaju Partizanu,sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/golac-za-sk-svi-oni-se-rugaju-partizanu/,2026-05-30,Superliga Srbije,2026-06-15,
sportklub_b10e364e45,"Većina „promašila“ brzi krug, vodeći u Moto3 startuje 15!",sportklub,https://sportklub.n1info.rs/automoto/motogp/moto3-italy-mugello-qualifying-almansa-danish-kelso-quiles-video/,2026-05-30,Moto GP,2026-06-15,
sportklub_9e0de829cc,Kanga pred povratkom u srpski fudbal,sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/kanga-ofk-beograd-ponuda-povratak-srbija-zvezda/,2026-05-30,Superliga Srbije,2026-06-15,
sportklub_26824fad6e,Od 580.000 € mesečno do 11.500: Kako danas živi bivši as Sitija?,sportklub,https://sportklub.n1info.rs/fudbal/fudbal-ostalo/od-580-000-e-mesecno-do-11-500-kako-danas-zivi-bivsi-as-sitija/,2026-05-30,fudbalske vesti,2026-06-15,
sportklub_3c713fe40c,Zvanično: Liverpul smenio Slota!,sportklub,https://sportklub.n1info.rs/fudbal/premier-league/liverpul-smenio-arnea-slota/,2026-05-30,Premier League,2026-06-15,
sportklub_a81fee5b34,Imamo novi rekord u najvećoj brzini u Moto GP šampionatu!,sportklub,https://sportklub.n1info.rs/automoto/motogp/motogp-italy-mugello-jorge-martin-top-speed-record-video/,2026-05-30,Moto GP,2026-06-15,
sportklub_de62390f8a,FIFA suspendovala Nišlije zbog Bugarina,sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/radnicki-nis-fifa-suspenzija/,2026-05-30,Superliga Srbije,2026-06-15,
sportklub_0e42107e11,"„Koliko god paradoksalno zvučalo, optimista sam oko Novaka“",sportklub,https://sportklub.n1info.rs/tenis/roland-garros/novak-djokovic-sasa-ozmo-optimista-za-vimbldon/,2026-05-30,Roland Garros,2026-06-15,
sportklub_c9f2ad3441,Rolan Garos kaznio tenisera zbog seksističkih izjava,sportklub,https://sportklub.n1info.rs/tenis/roland-garros/adolfo-danijel-valjeho-rolan-garos-kaznio-tenisera-zbog-seksistickih-izjava/,2026-05-30,Roland Garros,2026-06-15,
sportklub_49d816eef0,"Vreme krunisanja: Spektakularni ili „dosadni“, pitanje je sad!",sportklub,https://sportklub.n1info.rs/fudbal/champions-league/psg-arsenal-champions-league-final-najava-pari-sen-zermen-arsenal-najava/,2026-05-30,Champions League,2026-06-15,
sportklub_3b93f4fdaf,(VIDEO) Finale je neslavno već počelo: Tuča navijača u Budimpešti,sportklub,https://sportklub.n1info.rs/fudbal/champions-league/arsenal-psz-finale-liga-sampiona-tuca-navijaca-policija-4000-sport-klub/,2026-05-30,Champions League,2026-06-15,
sportklub_61556525ce,Istorijske kvalifikacije: Aprilija prvi put „zaključala“ prvi red,sportklub,https://sportklub.n1info.rs/automoto/motogp/marco-bezzecchi-marko-beceki-aprilija-prvi-red-mudjelo-mugello/,2026-05-30,Moto GP,2026-06-15,
sportklub_5508212c74,Fonseka protiv Đokovića igrao kao Alkaras plus fantastičan servis,sportklub,https://sportklub.n1info.rs/tenis/roland-garros/fonseka-protiv-djokovica-igrao-kao-alkaras-plus-fantastican-servis/,2026-05-30,Roland Garros,2026-06-15,
sportklub_702f9a994e,Oklahoma Siti bez bitnog aduta za sedmu utakmicu,sportklub,https://sportklub.n1info.rs/kosarka/nba/oklahoma-city-thunder-san-antonio-spurs-jalen-williams/,2026-05-30,NBA,2026-06-15,
sportklub_b7cee5fb2a,Svi za Niš – besplatno! „Ovo nije meč koji se gleda od kuće“,sportklub,https://sportklub.n1info.rs/kosarka/srbija-kls/spartak-fmp-finacle-kls-nis-prevoz-ulaznica-navijaci-sport-klub/,2026-05-30,Srbija KLS,2026-06-15,
sportklub_39603ab99d,"Tijafo izdržao, prošao Feliks ali i 104. na svetu",sportklub,https://sportklub.n1info.rs/tenis/roland-garros/roland-garros-livestream-uzivo-prenos-iva-jovic-naomi-osaka/,2026-05-30,Roland Garros,2026-06-15,
sportklub_c5b697baba,Terzić potvrdio: Zvezda otkupljuje Erakovića,sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/erakovic-otkup-zvezda/,2026-05-30,Superliga Srbije,2026-06-15,
sportklub_fca1f46036,"Dejan Marković: Ni Peđini, ni Dankovi, mi smo – Partizanovi",sportklub,https://sportklub.n1info.rs/fudbal/srbija-super-liga/dejan-markovic-o-partizanu/,2026-05-30,Superliga Srbije,2026-06-15,
sportklub_e17c9d0220,"Srpski reprezentativac u Radničkom, stiže i hrvatski golman",sportklub,https://sportklub.n1info.rs/vaterpolo/nikola-lukic-ivan-marcelic-kvk-radnicki-kragujevac/,2026-05-30,Vaterpolo,2026-06-15,
sportklub_895e7402fd,Istorijski debakl – koga zanima srpska titula,sportklub,https://sportklub.n1info.rs/kosarka/srbija-kls/kls-liga-srbije-partizan-crvena-zvezda-interesovanje-publika-analiza-sport-klub/,2026-05-30,Srbija KLS,2026-06-15,
sportklub_bf609b4f85,Zoran Terzić odredio 16 reprezentativki za Kinu i Filipine,sportklub,https://sportklub.n1info.rs/ostali-sportovi/odbojka/srbija-liga-nacija-odbojkasice-kina-filipini-kada-igraju-zoran-terzic/,2026-05-30,Odbojka,2026-06-15,
sportklub_9ed74c4239,Karolina za prvo finale posle 20 godina! Uragan „oduvao“ Montreal,sportklub,https://sportklub.n1info.rs/ostali-sportovi/hokej/carolina-hurricanes-vegas-golden-knights-nhl-stanley-cup/,2026-05-30,Hokej,2026-06-15,
sportklub_f2d1b58148,Srbin ponovo u finalu Lige šampiona,sportklub,https://sportklub.n1info.rs/fudbal/champions-league/vlado-glodjovic-finale-lige-sampiona/,2026-05-30,Champions League,2026-06-15,
sportklub_d8cdf36a66,Đoković pada na sedmo mesto a još preti i veći pad,sportklub,https://sportklub.n1info.rs/tenis/roland-garros/djokovic-pada-na-sedmo-mesto-a-jos-preti-i-veci-pad/,2026-05-30,Roland Garros,2026-06-15,
sportklub_e8c628a700,"Dobrić utučen: Ovakav kraj morao da se desi, biće velikih promena",sportklub,https://sportklub.n1info.rs/kosarka/srbija-kls/ognjen-dobric-jordan-nwora-crvena-zvezda-izgubila-kls-fajnal-for-spartak-fmp-finale/,2026-05-30,Srbija KLS,2026-06-15,
sportklub_52e47f54c5,Novak je izgubio onako kako je nekad pobeđivao,sportklub,https://sportklub.n1info.rs/tenis/roland-garros/novak-djokovic-joao-fonseca-roland-garros-2026-trece-kolo/,2026-05-30,Roland Garros,2026-06-15,
sportklub_f0ce9faf76,"FNC 31 Beograd, Ilić – Barbir: Prenos i sve što treba da znate",sportklub,https://sportklub.n1info.rs/sk-fight/fnc-31-beograd-prenos-satnica-fight-card-ilic-barbir/,2026-05-30,SK Fight,2026-06-15,
sportklub_dfd3d34ea1,"Nole, posle ovakvog spektakla nije vreme za penziju",sportklub,https://sportklub.n1info.rs/tenis/roland-garros/nole-posle-ovakvog-spektakla-nije-vreme-za-penziju/,2026-05-30,Roland Garros,2026-06-15,
sportklub_552b9a7ca6,"Novak: Duh vuka uvek prisutan, makar na jednoj nozi bio…",sportklub,https://sportklub.n1info.rs/tenis/roland-garros/novak-duh-vuka-uvek-prisutan-makar-na-jednoj-nozi-bio/,2026-05-30,Roland Garros,2026-06-15,
sportklub_6f9de5e3b4,Rud: Svi znamo da je bez Novaka i Janika RG otvoren za sve,sportklub,https://sportklub.n1info.rs/tenis/roland-garros/rud-svi-znamo-da-je-bez-novaka-i-janika-rg-otvoren-za-sve/,2026-05-30,Roland Garros,2026-06-15,
sportklub_5047c4da47,"Zverev nije blistao, ali je prošao u četvrto kolo",sportklub,https://sportklub.n1info.rs/tenis/roland-garros/zverev-nije-blistao-ali-je-prosao-u-cetvrto-kolo/,2026-05-30,Roland Garros,2026-06-15,
sportklub_a8b1258080,Sterling uhapšen pod sumnjom da je vozio drogiran,sportklub,https://sportklub.n1info.rs/fudbal/fudbal-ostalo/sterlnig-uhapsen-pod-sumnjom-da-je-vozio-drogiran/,2026-05-30,fudbalske vesti,2026-06-15,
sportklub_66eed9ec8b,Breša na krilima Ivanovića srušila Milano,sportklub,https://sportklub.n1info.rs/kosarka/ostale-lige-kosarka/brescia-bc-olimpia-milano-izvestaj-serie-a-plej-of-sport-klub/,2026-05-31,Ostale lige košarka,2026-06-15,
sportklub_88aef3e3aa,Vlade posvetio trofej Duletu: Imao je ogroman uticaj na mene…,sportklub,https://sportklub.n1info.rs/kosarka/srbija-kls/vladimir-jovanovic-izjava-spartak-sampion-srbije-spartak-fmp-finale-kls-kosarka-vesti-live/,2026-05-31,Srbija KLS,2026-06-15,
sportklub_4b4eb11493,Nastavak švajcarske tragedije: Finska šampion sveta,sportklub,https://sportklub.n1info.rs/ostali-sportovi/hokej/finska-svajcarska-finale-svetsko-prvenstvo-hokej-na-ledu-sport-klub/,2026-05-31,Hokej,2026-06-15,
sportklub_49269d40db,"„Sudije su grešile! FMP se oslanja na Srbe, a pogledajte Spartak“",sportklub,https://sportklub.n1info.rs/kosarka/srbija-kls/finale-kls-spartak-osvojio-kls-fmp-sasa-nikitovic-izjava-sudijske-greske-kosarka-srbija/,2026-05-31,Srbija KLS,2026-06-15,
sportklub_7bc116e4a2,Orlovi lak zalogaj slovenačkim Zmajčekima,sportklub,https://sportklub.n1info.rs/ostali-sportovi/odbojka/orlovi-lak-zalogaj-slovenackim-zmajcekima/,2026-05-31,Odbojka,2026-06-15,
sportklub_34d70f7e18,"Zlata vredan brejk Cibone u Zadru, uz velike planove…",sportklub,https://sportklub.n1info.rs/kosarka/ex-yu-lige-kosarka/zlata-vredan-brejk-cibone-u-zadru-uz-velike-planove/,2026-05-31,Ex-Yu lige,2026-06-15,
sportklub_fccfbf2220,Disciplinska komisija ABA lige objavila kazne zbog derbija,sportklub,https://sportklub.n1info.rs/kosarka/aba-league/disciplinska-komisija-aba-lige-objavila-kazne-zbog-derbija/,2026-05-31,ABA liga,2026-06-15,
sportklub_f7e348ef75,Ludnica u Sarajevu: Bosna posle trilera do titule!,sportklub,https://sportklub.n1info.rs/kosarka/ex-yu-lige-kosarka/ludnica-u-sarajevu-bosna-posle-trilera-do-titule/,2026-05-31,Ex-Yu lige,2026-06-15,
sportklub_f5b8dd2e4f,"Uzalud odlični Micić i Madar, Hapoel Tel Aviv na rubu eliminacije",sportklub,https://sportklub.n1info.rs/kosarka/ostale-lige-kosarka/hapoeltelaviv-makabirison-micic-polufinale-1mec-kosarka-izrael/,2026-05-31,Ostale lige košarka,2026-06-15,
